timestamp,total_consumption_mw,residential_mw,commercial_mw,industrial_mw,grid_frequency_hz,voltage_kv
2025-06-26 04:13:06.302036,5743.5,2584.58,2010.23,1148.7,50.07,131.3
2025-06-26 05:13:06.302036,6171.57,2777.21,2160.05,1234.31,50.04,131.8
2025-06-26 06:13:06.302036,12913.62,5811.13,4519.77,2582.72,49.84,129.7
2025-06-26 07:13:06.302036,11876.85,5344.58,4156.9,2375.37,50.01,135.5
2025-06-26 08:13:06.302036,14040.03,6318.01,4914.01,2808.01,50.06,133.0
2025-06-26 09:13:06.302036,11493.42,5172.04,4022.7,2298.68,49.95,130.4
2025-06-26 10:13:06.302036,9414.44,4236.5,3295.05,1882.89,49.98,131.1
2025-06-26 11:13:06.302036,8754.5,3939.53,3064.08,1750.9,50.07,129.9
2025-06-26 12:13:06.302036,9832.28,4424.52,3441.3,1966.46,50.21,130.2
2025-06-26 13:13:06.302036,8486.83,3819.07,2970.39,1697.37,49.97,134.2
2025-06-26 14:13:06.302036,10667.42,4800.34,3733.6,2133.48,49.88,133.0
2025-06-26 15:13:06.302036,9490.0,4270.5,3321.5,1898.0,49.99,137.3
2025-06-26 16:13:06.302036,8985.9,4043.66,3145.07,1797.18,50.03,132.9
2025-06-26 17:13:06.302036,10243.53,4609.59,3585.23,2048.71,50.01,132.6
2025-06-26 18:13:06.302036,13336.1,6001.25,4667.64,2667.22,50.03,131.3
2025-06-26 19:13:06.302036,14025.22,6311.35,4908.83,2805.04,49.96,132.8
2025-06-26 20:13:06.302036,13582.57,6112.16,4753.9,2716.51,50.11,131.9
2025-06-26 21:13:06.302036,12396.59,5578.47,4338.81,2479.32,50.13,130.2
2025-06-26 22:13:06.302036,13157.83,5921.02,4605.24,2631.57,49.94,134.7
2025-06-26 23:13:06.302036,8678.53,3905.34,3037.49,1735.71,50.31,134.1
2025-06-27 00:13:06.302036,5894.7,2652.62,2063.15,1178.94,49.99,132.6
2025-06-27 01:13:06.302036,5981.53,2691.69,2093.53,1196.31,50.06,133.1
2025-06-27 02:13:06.302036,5855.74,2635.08,2049.51,1171.15,49.98,131.7
2025-06-27 03:13:06.302036,5772.82,2597.77,2020.49,1154.56,50.11,133.2
2025-06-27 04:13:06.302036,4972.56,2237.65,1740.4,994.51,50.07,132.4
2025-06-27 05:13:06.302036,5824.18,2620.88,2038.46,1164.84,49.96,134.2
2025-06-27 06:13:06.302036,13229.27,5953.17,4630.24,2645.85,49.92,132.8
2025-06-27 07:13:06.302036,12017.22,5407.75,4206.03,2403.44,49.86,130.7
2025-06-27 08:13:06.302036,13175.5,5928.98,4611.43,2635.1,50.1,133.0
2025-06-27 09:13:06.302036,13088.8,5889.96,4581.08,2617.76,50.05,130.7
2025-06-27 10:13:06.302036,9925.88,4466.65,3474.06,1985.18,50.08,133.5
2025-06-27 11:13:06.302036,10293.63,4632.13,3602.77,2058.73,50.07,132.7
2025-06-27 12:13:06.302036,10235.93,4606.17,3582.58,2047.19,50.0,130.2
2025-06-27 13:13:06.302036,9636.83,4336.57,3372.89,1927.37,49.93,130.6
2025-06-27 14:13:06.302036,9645.84,4340.63,3376.05,1929.17,49.92,131.4
2025-06-27 15:13:06.302036,8796.13,3958.26,3078.64,1759.23,50.02,132.0
2025-06-27 16:13:06.302036,9319.11,4193.6,3261.69,1863.82,50.07,133.9
2025-06-27 17:13:06.302036,8935.09,4020.79,3127.28,1787.02,49.92,130.5
2025-06-27 18:13:06.302036,12963.22,5833.45,4537.13,2592.64,50.08,131.6
2025-06-27 19:13:06.302036,13422.57,6040.16,4697.9,2684.51,49.8,133.3
2025-06-27 20:13:06.302036,12759.62,5741.83,4465.87,2551.92,50.01,132.6
2025-06-27 21:13:06.302036,14527.89,6537.55,5084.76,2905.58,49.87,126.0
2025-06-27 22:13:06.302036,13727.51,6177.38,4804.63,2745.5,50.18,134.5
2025-06-27 23:13:06.302036,9817.9,4418.06,3436.27,1963.58,49.95,133.6
2025-06-28 00:13:06.302036,4713.98,2121.29,1649.89,942.8,50.05,133.0
2025-06-28 01:13:06.302036,5217.86,2348.04,1826.25,1043.57,50.28,132.8
2025-06-28 02:13:06.302036,4829.09,2173.09,1690.18,965.82,50.0,128.5
2025-06-28 03:13:06.302036,4783.06,2152.38,1674.07,956.61,49.96,131.0
2025-06-28 04:13:06.302036,4992.93,2246.82,1747.53,998.59,49.92,134.2
2025-06-28 05:13:06.302036,4955.24,2229.86,1734.33,991.05,50.0,131.3
2025-06-28 06:13:06.302036,10819.54,4868.79,3786.84,2163.91,50.08,130.3
2025-06-28 07:13:06.302036,10382.95,4672.33,3634.03,2076.59,49.97,129.3
2025-06-28 08:13:06.302036,10296.45,4633.4,3603.76,2059.29,49.95,133.7
2025-06-28 09:13:06.302036,10877.18,4894.73,3807.01,2175.44,50.02,133.7
2025-06-28 10:13:06.302036,8201.92,3690.86,2870.67,1640.38,50.04,131.8
2025-06-28 11:13:06.302036,8368.22,3765.7,2928.88,1673.64,49.94,127.1
2025-06-28 12:13:06.302036,8203.19,3691.44,2871.12,1640.64,50.14,133.9
2025-06-28 13:13:06.302036,8657.29,3895.78,3030.05,1731.46,50.12,132.2
2025-06-28 14:13:06.302036,8340.12,3753.05,2919.04,1668.02,49.94,131.4
2025-06-28 15:13:06.302036,8512.91,3830.81,2979.52,1702.58,50.12,131.7
2025-06-28 16:13:06.302036,8072.75,3632.74,2825.46,1614.55,50.0,133.2
2025-06-28 17:13:06.302036,7662.43,3448.09,2681.85,1532.49,49.77,130.9
2025-06-28 18:13:06.302036,10856.4,4885.38,3799.74,2171.28,49.95,131.7
2025-06-28 19:13:06.302036,11300.08,5085.03,3955.03,2260.02,50.15,132.7
2025-06-28 20:13:06.302036,11735.81,5281.11,4107.53,2347.16,50.06,129.7
2025-06-28 21:13:06.302036,12162.82,5473.27,4256.99,2432.56,49.99,133.3
2025-06-28 22:13:06.302036,10942.45,4924.1,3829.86,2188.49,49.84,133.6
2025-06-28 23:13:06.302036,8414.07,3786.33,2944.93,1682.81,49.91,130.3
2025-06-29 00:13:06.302036,5234.02,2355.31,1831.91,1046.8,49.88,135.3
2025-06-29 01:13:06.302036,4732.05,2129.42,1656.22,946.41,50.06,131.3
2025-06-29 02:13:06.302036,5104.63,2297.08,1786.62,1020.93,49.95,131.7
2025-06-29 03:13:06.302036,4965.32,2234.4,1737.86,993.06,49.9,133.5
2025-06-29 04:13:06.302036,4828.03,2172.61,1689.81,965.61,49.98,130.0
2025-06-29 05:13:06.302036,4320.34,1944.15,1512.12,864.07,49.98,136.8
2025-06-29 06:13:06.302036,11157.42,5020.84,3905.1,2231.48,50.0,131.5
2025-06-29 07:13:06.302036,10748.3,4836.73,3761.9,2149.66,50.05,129.6
2025-06-29 08:13:06.302036,11334.42,5100.49,3967.05,2266.88,50.07,133.4
2025-06-29 09:13:06.302036,10971.62,4937.23,3840.07,2194.32,50.0,133.3
2025-06-29 10:13:06.302036,8503.02,3826.36,2976.06,1700.6,49.96,130.9
2025-06-29 11:13:06.302036,8300.7,3735.32,2905.25,1660.14,50.15,129.5
2025-06-29 12:13:06.302036,7652.65,3443.69,2678.43,1530.53,50.02,132.1
2025-06-29 13:13:06.302036,8330.22,3748.6,2915.58,1666.04,50.02,131.6
2025-06-29 14:13:06.302036,8873.86,3993.24,3105.85,1774.77,49.84,130.3
2025-06-29 15:13:06.302036,8216.01,3697.2,2875.6,1643.2,49.84,131.6
2025-06-29 16:13:06.302036,8944.72,4025.12,3130.65,1788.94,50.0,132.5
2025-06-29 17:13:06.302036,7738.28,3482.23,2708.4,1547.66,49.94,131.2
2025-06-29 18:13:06.302036,11378.43,5120.29,3982.45,2275.69,50.13,133.1
2025-06-29 19:13:06.302036,10919.56,4913.8,3821.85,2183.91,50.02,133.0
